Unique_Query_ID,Model_Index,nparents,nzr,zdr,cardinality,Iteration,cause,effect,query,Method,Estimate,exact_result,Time,Acceptance_Rate
M0_PN_V1_V0,0,2,8,5,2,3000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3324359001880055, 0.4919864923510997]","[0.1076331415104109, 0.3157436218866076]",5.3373703956604,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,8,5,2,3000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4013872800964243, 0.5336509757244519]","[0.1450958357819677, 0.3735077252366903]",5.3373703956604,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,8,5,2,4000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.4669170763070992, 0.6503375661530669]","[0.3408877774546624, 1.0]",7.00312614440918,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,8,5,2,4000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5050604380544663, 0.6528059302885316]","[0.3884680984577254, 1.0]",7.00312614440918,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,8,5,2,4000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3324359001880055, 0.4919864923510997]","[0.1076331415104109, 0.3157436218866076]",7.00312614440918,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,8,5,2,4000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4013872800964243, 0.5336509757244519]","[0.1450958357819677, 0.3735077252366903]",7.00312614440918,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,8,5,2,5000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.4669170763070992, 0.6503375661530669]","[0.3408877774546624, 1.0]",8.95785403251648,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,8,5,2,5000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5050604380544663, 0.6528059302885316]","[0.3884680984577254, 1.0]",8.95785403251648,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,8,5,2,5000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3324359001880055, 0.4919864923510997]","[0.1076331415104109, 0.3157436218866076]",8.95785403251648,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,8,5,2,5000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4013872800964243, 0.5336509757244519]","[0.1450958357819677, 0.3735077252366903]",8.95785403251648,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,8,5,2,6000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.4669170763070992, 0.6539692718815645]","[0.3408877774546624, 1.0]",10.663447380065918,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,8,5,2,6000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.49785083008663256, 0.652911997537132]","[0.3884680984577254, 1.0]",10.663447380065918,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,8,5,2,6000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3324359001880055, 0.4919864923510997]","[0.1076331415104109, 0.3157436218866076]",10.663447380065918,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,8,5,2,6000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4013872800964243, 0.5387865958218767]","[0.1450958357819677, 0.3735077252366903]",10.663447380065918,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,8,5,2,7000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.4669170763070992, 0.6539692718815645]","[0.3408877774546624, 1.0]",12.367656230926514,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,8,5,2,7000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.49785083008663256, 0.6559605446282973]","[0.3884680984577254, 1.0]",12.367656230926514,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,8,5,2,7000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3268628442826177, 0.4919864923510997]","[0.1076331415104109, 0.3157436218866076]",12.367656230926514,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,8,5,2,7000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.39785958322369586, 0.5387865958218767]","[0.1450958357819677, 0.3735077252366903]",12.367656230926514,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,8,5,2,8000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.4669170763070992, 0.6539692718815645]","[0.3408877774546624, 1.0]",14.082175731658936,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,8,5,2,8000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.49785083008663256, 0.6559605446282973]","[0.3884680984577254, 1.0]",14.082175731658936,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,8,5,2,8000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3268628442826177, 0.4919864923510997]","[0.1076331415104109, 0.3157436218866076]",14.082175731658936,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,8,5,2,8000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.39785958322369586, 0.5387865958218767]","[0.1450958357819677, 0.3735077252366903]",14.082175731658936,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,8,5,2,9000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.4669170763070992, 0.6539692718815645]","[0.3408877774546624, 1.0]",15.784550666809082,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,8,5,2,9000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.49785083008663256, 0.6565297607720113]","[0.3884680984577254, 1.0]",15.784550666809082,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,8,5,2,9000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3268628442826177, 0.4919864923510997]","[0.1076331415104109, 0.3157436218866076]",15.784550666809082,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,8,5,2,9000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3943143961599728, 0.5387865958218767]","[0.1450958357819677, 0.3735077252366903]",15.784550666809082,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,8,5,2,10000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.4669170763070992, 0.6539692718815645]","[0.3408877774546624, 1.0]",17.452520608901978,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,8,5,2,10000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.49785083008663256, 0.6565297607720113]","[0.3884680984577254, 1.0]",17.452520608901978,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,8,5,2,10000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3268628442826177, 0.4919864923510997]","[0.1076331415104109, 0.3157436218866076]",17.452520608901978,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,8,5,2,10000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3943143961599728, 0.5387865958218767]","[0.1450958357819677, 0.3735077252366903]",17.452520608901978,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,6,5,2,1000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5791939478692321, 0.7380201679360896]","[0.2736590312739113, 1.0]",1.855895519256592,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,6,5,2,1000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5556497902372823, 0.6684736399235159]","[0.4315392596872229, 1.0]",1.855895519256592,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,6,5,2,1000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.3852964206464509, 0.510130465273418]","[0.0692730168265683, 0.2531362349128231]",1.855895519256592,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,6,5,2,1000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4418055544353606, 0.5547418304736279]","[0.1477152150064806, 0.3422984391119912]",1.855895519256592,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,6,5,2,2000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5791939478692321, 0.7380201679360896]","[0.2736590312739113, 1.0]",3.539222240447998,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,6,5,2,2000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5538582167912472, 0.6773694028103537]","[0.4315392596872229, 1.0]",3.539222240447998,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,6,5,2,2000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.38064051018530576, 0.5244610682807896]","[0.0692730168265683, 0.2531362349128231]",3.539222240447998,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,6,5,2,2000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4103717675876169, 0.5564601313583543]","[0.1477152150064806, 0.3422984391119912]",3.539222240447998,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,6,5,2,3000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5791939478692321, 0.7380201679360896]","[0.2736590312739113, 1.0]",5.379022598266602,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,6,5,2,3000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5538582167912472, 0.6844607504003988]","[0.4315392596872229, 1.0]",5.379022598266602,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,6,5,2,3000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.37772124547924507, 0.5244610682807896]","[0.0692730168265683, 0.2531362349128231]",5.379022598266602,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,6,5,2,3000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4103717675876169, 0.5564601313583543]","[0.1477152150064806, 0.3422984391119912]",5.379022598266602,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,6,5,2,4000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5677193997704674, 0.7380201679360896]","[0.2736590312739113, 1.0]",7.074830293655396,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,6,5,2,4000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5538582167912472, 0.6844607504003988]","[0.4315392596872229, 1.0]",7.074830293655396,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,6,5,2,4000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.37772124547924507, 0.5244610682807896]","[0.0692730168265683, 0.2531362349128231]",7.074830293655396,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,6,5,2,4000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4103717675876169, 0.5568972261832905]","[0.1477152150064806, 0.3422984391119912]",7.074830293655396,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,6,5,2,5000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5677193997704674, 0.7380201679360896]","[0.2736590312739113, 1.0]",9.06694793701172,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,6,5,2,5000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5538582167912472, 0.6844607504003988]","[0.4315392596872229, 1.0]",9.06694793701172,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,6,5,2,5000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.37772124547924507, 0.5244610682807896]","[0.0692730168265683, 0.2531362349128231]",9.06694793701172,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,6,5,2,5000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4103717675876169, 0.5568972261832905]","[0.1477152150064806, 0.3422984391119912]",9.06694793701172,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,6,5,2,6000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5677193997704674, 0.7387271781979678]","[0.2736590312739113, 1.0]",10.756037473678589,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,6,5,2,6000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5435911052154068, 0.6844607504003988]","[0.4315392596872229, 1.0]",10.756037473678589,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,6,5,2,6000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.37772124547924507, 0.5244610682807896]","[0.0692730168265683, 0.2531362349128231]",10.756037473678589,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,6,5,2,6000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4103717675876169, 0.5568972261832905]","[0.1477152150064806, 0.3422984391119912]",10.756037473678589,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,6,5,2,7000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5677193997704674, 0.7387271781979678]","[0.2736590312739113, 1.0]",12.43992805480957,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,6,5,2,7000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5435911052154068, 0.6844607504003988]","[0.4315392596872229, 1.0]",12.43992805480957,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,6,5,2,7000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.37772124547924507, 0.5244610682807896]","[0.0692730168265683, 0.2531362349128231]",12.43992805480957,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,6,5,2,7000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4103717675876169, 0.5568972261832905]","[0.1477152150064806, 0.3422984391119912]",12.43992805480957,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,6,5,2,8000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5677193997704674, 0.7387271781979678]","[0.2736590312739113, 1.0]",14.173763275146484,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,6,5,2,8000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5404431606578802, 0.6844607504003988]","[0.4315392596872229, 1.0]",14.173763275146484,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,6,5,2,8000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.37772124547924507, 0.5244610682807896]","[0.0692730168265683, 0.2531362349128231]",14.173763275146484,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,6,5,2,8000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4103717675876169, 0.561948482986025]","[0.1477152150064806, 0.3422984391119912]",14.173763275146484,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,6,5,2,9000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5677193997704674, 0.7387271781979678]","[0.2736590312739113, 1.0]",15.866626024246216,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,6,5,2,9000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5404431606578802, 0.6844607504003988]","[0.4315392596872229, 1.0]",15.866626024246216,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,6,5,2,9000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.37772124547924507, 0.5244610682807896]","[0.0692730168265683, 0.2531362349128231]",15.866626024246216,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,6,5,2,9000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4103717675876169, 0.561948482986025]","[0.1477152150064806, 0.3422984391119912]",15.866626024246216,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,6,5,2,10000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5677193997704674, 0.7387271781979678]","[0.2736590312739113, 1.0]",17.564316272735596,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,6,5,2,10000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5404431606578802, 0.6844607504003988]","[0.4315392596872229, 1.0]",17.564316272735596,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,6,5,2,10000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.37772124547924507, 0.5244610682807896]","[0.0692730168265683, 0.2531362349128231]",17.564316272735596,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,6,5,2,10000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4103717675876169, 0.5707573803777861]","[0.1477152150064806, 0.3422984391119912]",17.564316272735596,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,10,5,2,1000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5105035694212473, 0.6357113599577287]","[0.7210247097808495, 0.9844883031342316]",1.8962907791137693,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,10,5,2,1000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.41113407645147465, 0.5544592542291483]","[0.319276664128295, 0.7405762080357261]",1.8962907791137693,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,10,5,2,1000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5151326510171907, 0.63506089365954]","[0.6506208706901839, 0.8883587875430508]",1.8962907791137693,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,10,5,2,1000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4056453582666414, 0.5438427572571243]","[0.2282307110005323, 0.5293911315803326]",1.8962907791137693,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,10,5,2,2000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5046406061661872, 0.6445046782038758]","[0.7210247097808495, 0.9844883031342316]",3.601081132888794,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,10,5,2,2000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.41113407645147465, 0.5544592542291483]","[0.319276664128295, 0.7405762080357261]",3.601081132888794,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,10,5,2,2000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.49402838444547303, 0.6466910606190308]","[0.6506208706901839, 0.8883587875430508]",3.601081132888794,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,10,5,2,2000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4056453582666414, 0.5438427572571243]","[0.2282307110005323, 0.5293911315803326]",3.601081132888794,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,10,5,2,3000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.49159606831844205, 0.6515255821525751]","[0.7210247097808495, 0.9844883031342316]",5.473186016082764,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,10,5,2,3000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.41113407645147465, 0.5592765078324214]","[0.319276664128295, 0.7405762080357261]",5.473186016082764,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,10,5,2,3000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.49402838444547303, 0.6466910606190308]","[0.6506208706901839, 0.8883587875430508]",5.473186016082764,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,10,5,2,3000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4056453582666414, 0.5480859921498432]","[0.2282307110005323, 0.5293911315803326]",5.473186016082764,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,10,5,2,4000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.49159606831844205, 0.6633630264977127]","[0.7210247097808495, 0.9844883031342316]",7.207151651382446,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,10,5,2,4000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.40398971518731847, 0.5624918158394026]","[0.319276664128295, 0.7405762080357261]",7.207151651382446,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,10,5,2,4000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.49402838444547303, 0.6543128674144524]","[0.6506208706901839, 0.8883587875430508]",7.207151651382446,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,10,5,2,4000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4056453582666414, 0.5480859921498432]","[0.2282307110005323, 0.5293911315803326]",7.207151651382446,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,10,5,2,5000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.49159606831844205, 0.6633630264977127]","[0.7210247097808495, 0.9844883031342316]",9.344465255737305,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,10,5,2,5000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.40398971518731847, 0.566503286944366]","[0.319276664128295, 0.7405762080357261]",9.344465255737305,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,10,5,2,5000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.49402838444547303, 0.6543128674144524]","[0.6506208706901839, 0.8883587875430508]",9.344465255737305,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,10,5,2,5000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4056453582666414, 0.5480859921498432]","[0.2282307110005323, 0.5293911315803326]",9.344465255737305,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,10,5,2,6000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.49159606831844205, 0.672307345621605]","[0.7210247097808495, 0.9844883031342316]",11.102468013763428,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,10,5,2,6000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.40398971518731847, 0.566503286944366]","[0.319276664128295, 0.7405762080357261]",11.102468013763428,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,10,5,2,6000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.49402838444547303, 0.6543128674144524]","[0.6506208706901839, 0.8883587875430508]",11.102468013763428,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,10,5,2,6000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40519839036169525, 0.5484554686747951]","[0.2282307110005323, 0.5293911315803326]",11.102468013763428,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,10,5,2,7000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.49159606831844205, 0.672307345621605]","[0.7210247097808495, 0.9844883031342316]",12.819555044174194,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,10,5,2,7000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3961870144217243, 0.566503286944366]","[0.319276664128295, 0.7405762080357261]",12.819555044174194,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,10,5,2,7000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.49402838444547303, 0.6543128674144524]","[0.6506208706901839, 0.8883587875430508]",12.819555044174194,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,10,5,2,7000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40519839036169525, 0.5484554686747951]","[0.2282307110005323, 0.5293911315803326]",12.819555044174194,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V1_V0,0,2,10,5,2,8000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.49159606831844205, 0.672307345621605]","[0.7210247097808495, 0.9844883031342316]",14.53714919090271,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PS_V2_V0,0,2,10,5,2,8000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3961870144217243, 0.566503286944366]","[0.319276664128295, 0.7405762080357261]",14.53714919090271,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V1_V0,0,2,10,5,2,8000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.49402838444547303, 0.6543128674144524]","[0.6506208706901839, 0.8883587875430508]",14.53714919090271,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M0_PN_V2_V0,0,2,10,5,2,8000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40519839036169525, 0.5484554686747951]","[0.2282307110005323, 0.5293911315803326]",14.53714919090271,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
