Model_Index,nparents,nzr,zdr,cardinality,Iteration,cause,effect,query,Gibbs_Sampling,Time_gibbs,Metropolis_Hastings,Time_mh,Exact_Probability,Metropolis_Hastings_AlwaysTrue,exact_result,Time_Metropolis_Hastings_AlwaysTrue,Acceptance_Rate_Metropolis_Hastings_AlwaysTrue,Metropolis_Hastings_Exclude_Outliers,Time_Metropolis_Hastings_Exclude_Outliers,Acceptance_Rate_Metropolis_Hastings_Exclude_Outliers,Metropolis_Hastings_Parallel_Tempering,Time_Metropolis_Hastings_Parallel_Tempering,Acceptance_Rate_Metropolis_Hastings_Parallel_Tempering,Metropolis_Hastings_Swandsen_Wang,Time_Metropolis_Hastings_Swandsen_Wang,Acceptance_Rate_Metropolis_Hastings_Swandsen_Wang,Metropolis_Hastings_Zanella,Time_Metropolis_Hastings_Zanella,Acceptance_Rate_Metropolis_Hastings_Zanella
1,2,10,5,2,8000,V2,V0,PS,"[0.07452893151806972, 0.1658917816264266]",92.044983625412,"[0.07008755748018951, 0.15744469949703882]",14.122795820236206,"[0.0956186813813188, 0.1414789988402909]","[0.29127694327437303, 0.4585293093923383]","[0.0956186813813188, 0.1414789988402909]",14.802058219909668,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07417840357980109, 0.1630318224711458]",15.04698610305786,"{'V3': 0.167723125, 'V4': 1.0, 'V5': 1.0}","[0.06333947544128257, 0.17064031134151403]",43.80930924415589,,"[0.2684022250120577, 0.39490328808501457]",13.407838344573976,,"[0.05995437860216882, 0.1825833537633694]",35.169466972351074,
1,2,10,5,2,8000,V1,V0,PN,"[0.09007125350950176, 0.9450110511823049]",92.044983625412,"[0.11534886417980061, 0.9331492179434747]",14.122795820236206,"[0.0, 1.0]","[0.47417316430610396, 0.6880488433742235]","[0.0, 1.0]",14.802058219909668,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.0887566634964184, 0.9446499102014472]",15.04698610305786,"{'V3': 0.167723125, 'V4': 1.0, 'V5': 1.0}","[0.07732736898172965, 0.9109057196777756]",43.80930924415589,,"[0.5064614362070293, 0.6687209581960646]",13.407838344573976,,"[0.07429712164597592, 0.9645916800456525]",35.169466972351074,
1,2,10,5,2,8000,V2,V0,PN,"[0.5780006617941772, 0.9651236455416955]",92.044983625412,"[0.5473938437646821, 0.9485839183698782]",14.122795820236206,"[0.6758507069254733, 1.0]","[0.5315667369337587, 0.7306887061612661]","[0.6758507069254733, 1.0]",14.802058219909668,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.571493428803766, 0.9635131738983245]",15.04698610305786,"{'V3': 0.167723125, 'V4': 1.0, 'V5': 1.0}","[0.48536229764158506, 0.9561574862222955]",43.80930924415589,,"[0.5472504027157332, 0.7091799140027544]",13.407838344573976,,"[0.4532956468870569, 0.9650068792191024]",35.169466972351074,
1,2,10,5,2,9000,V1,V0,PS,"[0.010342183509895336, 0.1353651219903745]",103.34761548042296,"[0.013604717582504922, 0.13358258814042123]",15.767759084701538,"[0.0, 0.1085791673523081]","[0.28347048611789516, 0.42490946594866263]","[0.0, 0.1085791673523081]",16.536633491516113,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.010033522102426497, 0.13368800712449486]",16.77179265022278,"{'V3': 0.168051, 'V4': 1.0, 'V5': 1.0}","[0.009323326943394187, 0.14724731359733462]",48.9631621837616,,"[0.27585594668954316, 0.3897296673554049]",14.887561082839966,,"[0.009793313485378888, 0.14246796876433132]",39.27329349517822,
1,2,10,5,2,9000,V2,V0,PS,"[0.07338693987949872, 0.16403540327587768]",103.34761548042296,"[0.0677356985372588, 0.15909999416893733]",15.767759084701538,"[0.0956186813813188, 0.1414789988402909]","[0.29127694327437303, 0.46102153391839573]","[0.0956186813813188, 0.1414789988402909]",16.536633491516113,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.0746579230237239, 0.16350491619359214]",16.77179265022278,"{'V3': 0.168051, 'V4': 1.0, 'V5': 1.0}","[0.06333947544128257, 0.17064031134151403]",48.9631621837616,,"[0.2684022250120577, 0.39490328808501457]",14.887561082839966,,"[0.05995437860216882, 0.1825833537633694]",39.27329349517822,
1,2,10,5,2,9000,V1,V0,PN,"[0.09007125350950176, 0.9450110511823049]",103.34761548042296,"[0.11534886417980061, 0.9331492179434747]",15.767759084701538,"[0.0, 1.0]","[0.47417316430610396, 0.6880488433742235]","[0.0, 1.0]",16.536633491516113,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.0887566634964184, 0.9446499102014472]",16.77179265022278,"{'V3': 0.168051, 'V4': 1.0, 'V5': 1.0}","[0.07732736898172965, 0.9166291003014927]",48.9631621837616,,"[0.5064614362070293, 0.6687209581960646]",14.887561082839966,,"[0.07429712164597592, 0.9645916800456525]",39.27329349517822,
1,2,10,5,2,9000,V2,V0,PN,"[0.5700161726498606, 0.9651236455416955]",103.34761548042296,"[0.5297427375527347, 0.9567369291278537]",15.767759084701538,"[0.6758507069254733, 1.0]","[0.5315667369337587, 0.7306887061612661]","[0.6758507069254733, 1.0]",16.536633491516113,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.579125061019192, 0.9635131738983245]",16.77179265022278,"{'V3': 0.168051, 'V4': 1.0, 'V5': 1.0}","[0.48536229764158506, 0.9561574862222955]",48.9631621837616,,"[0.5472504027157332, 0.7091799140027544]",14.887561082839966,,"[0.4532956468870569, 0.9743883888765268]",39.27329349517822,
1,2,10,5,2,10000,V1,V0,PS,"[0.010342183509895336, 0.1353651219903745]",114.63069438934326,"[0.013604717582504922, 0.1314056258999045]",17.42173457145691,"[0.0, 0.1085791673523081]","[0.28347048611789516, 0.42490946594866263]","[0.0, 0.1085791673523081]",19.01507544517517,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.010033522102426497, 0.13502435210285774]",19.20038414001465,"{'V3': 0.1687946, 'V4': 1.0, 'V5': 1.0}","[0.009323326943394187, 0.14724731359733462]",54.7971510887146,,"[0.27585594668954316, 0.3897296673554049]",17.049633979797363,,"[0.009793313485378888, 0.14246796876433132]",44.07137823104858,
1,2,10,5,2,10000,V2,V0,PS,"[0.07355318168830047, 0.16334359235824142]",114.63069438934326,"[0.06937803627546682, 0.15744469949703882]",17.42173457145691,"[0.0956186813813188, 0.1414789988402909]","[0.29127694327437303, 0.46102153391839573]","[0.0956186813813188, 0.1414789988402909]",19.01507544517517,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07417840357980109, 0.16350491619359214]",19.20038414001465,"{'V3': 0.1687946, 'V4': 1.0, 'V5': 1.0}","[0.05569442114050711, 0.17064031134151403]",54.7971510887146,,"[0.2684022250120577, 0.39490328808501457]",17.049633979797363,,"[0.05995437860216882, 0.1825833537633694]",44.07137823104858,
1,2,10,5,2,10000,V1,V0,PN,"[0.09007125350950176, 0.9450110511823049]",114.63069438934326,"[0.11534886417980061, 0.9331492179434747]",17.42173457145691,"[0.0, 1.0]","[0.47417316430610396, 0.6880488433742235]","[0.0, 1.0]",19.01507544517517,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.0887566634964184, 0.9446499102014472]",19.20038414001465,"{'V3': 0.1687946, 'V4': 1.0, 'V5': 1.0}","[0.07732736898172965, 0.9166291003014927]",54.7971510887146,,"[0.5064614362070293, 0.6687209581960646]",17.049633979797363,,"[0.07429712164597592, 0.9645916800456525]",44.07137823104858,
1,2,10,5,2,10000,V2,V0,PN,"[0.5766293084880193, 0.9651236455416955]",114.63069438934326,"[0.5366876453423491, 0.954751111002046]",17.42173457145691,"[0.6758507069254733, 1.0]","[0.5315667369337587, 0.7306887061612661]","[0.6758507069254733, 1.0]",19.01507544517517,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.5713048544889715, 0.9635131738983245]",19.20038414001465,"{'V3': 0.1687946, 'V4': 1.0, 'V5': 1.0}","[0.4401505670963031, 0.9561574862222955]",54.7971510887146,,"[0.5472504027157332, 0.7091799140027544]",17.049633979797363,,"[0.4532956468870569, 0.9743883888765268]",44.07137823104858,
1,2,8,5,2,1000,V1,V0,PS,"[0.01523498995708071, 0.12570751904220667]",10.712633848190308,"[0.021101133875635336, 0.13747105889297367]",1.681920289993286,"[0.0, 0.1115960259152624]","[0.24921153605788704, 0.35390358735317834]","[0.0, 0.1115960259152624]",1.7095615863800049,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.015509947581950964, 0.09968859499360247]",1.7172653675079346,"{'V3': 0.18508, 'V4': 1.0, 'V5': 1.0}","[0.02137132225793782, 0.13251047497634486]",5.209818840026856,,"[0.2510789212211754, 0.32961710922067644]",1.5669939517974854,,"[0.017078858553659343, 0.12375556247335537]",4.043319463729858,
1,2,8,5,2,1000,V2,V0,PS,"[0.08080212078796062, 0.16447423999197805]",10.712633848190308,"[0.09355164499997047, 0.16275487389024362]",1.681920289993286,"[0.09333558650521, 0.1400242873646147]","[0.33871360523698313, 0.4515070365882834]","[0.09333558650521, 0.1400242873646147]",1.7095615863800049,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07682650171848888, 0.16882189745732548]",1.7172653675079346,"{'V3': 0.18508, 'V4': 1.0, 'V5': 1.0}","[0.07585834292677814, 0.18462306149457638]",5.209818840026856,,"[0.285696627426366, 0.37536127004086467]",1.5669939517974854,,"[0.07990863191343783, 0.1817884215376882]",4.043319463729858,
1,2,8,5,2,1000,V1,V0,PN,"[0.11232910945256398, 0.9511741792797314]",10.712633848190308,"[0.18464287872897955, 0.9600072110742054]",1.681920289993286,"[0.0, 1.0]","[0.5064555089421839, 0.691389774511449]","[0.0, 1.0]",1.7095615863800049,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.12356418471315854, 0.7748917064150441]",1.7172653675079346,"{'V3': 0.18508, 'V4': 1.0, 'V5': 1.0}","[0.18546939572070786, 0.8975212197641731]",5.209818840026856,,"[0.5292249919333416, 0.6940805096889046]",1.5669939517974854,,"[0.14450005748641218, 0.9058016817771313]",4.043319463729858,
1,2,8,5,2,1000,V2,V0,PN,"[0.63695027693257, 0.9609401182593789]",10.712633848190308,"[0.6983375260460659, 0.9754127053193025]",1.681920289993286,"[0.6665671239030829, 1.0]","[0.664363362496207, 0.8604401176388169]","[0.6665671239030829, 1.0]",1.7095615863800049,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.5862589482712655, 0.9835515203033727]",1.7172653675079346,"{'V3': 0.18508, 'V4': 1.0, 'V5': 1.0}","[0.6057457798841996, 0.9724521820001202]",5.209818840026856,,"[0.6482868250198316, 0.7784961396283487]",1.5669939517974854,,"[0.5954812989891969, 0.981838444937452]",4.043319463729858,
1,2,8,5,2,2000,V1,V0,PS,"[0.014023728422054274, 0.1292849795805916]",21.24792623519897,"[0.015970057586479104, 0.13747105889297367]",3.253664255142212,"[0.0, 0.1115960259152624]","[0.24921153605788704, 0.35720323883167426]","[0.0, 0.1115960259152624]",4.257280826568604,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.008275462107730018, 0.1056186958528584]",3.4811623096466064,"{'V3': 0.1712355, 'V4': 1.0, 'V5': 1.0}","[0.01543287148093457, 0.13251047497634486]",10.369896411895752,,"[0.24870870211015053, 0.3351317795288839]",3.147072553634644,,"[0.017078858553659343, 0.12375556247335537]",7.957482576370239,
1,2,8,5,2,2000,V2,V0,PS,"[0.08319932608511117, 0.16074096079141661]",21.24792623519897,"[0.07531178143582822, 0.16561572694856833]",3.253664255142212,"[0.09333558650521, 0.1400242873646147]","[0.32596544909457226, 0.45880990130623994]","[0.09333558650521, 0.1400242873646147]",4.257280826568604,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07682650171848888, 0.16540608495626413]",3.4811623096466064,"{'V3': 0.1712355, 'V4': 1.0, 'V5': 1.0}","[0.07093425717796911, 0.18462306149457638]",10.369896411895752,,"[0.285696627426366, 0.3784142064944023]",3.147072553634644,,"[0.06949259281676685, 0.1817884215376882]",7.957482576370239,
1,2,8,5,2,2000,V1,V0,PN,"[0.09851072777582144, 0.9511741792797314]",21.24792623519897,"[0.11438280276595808, 0.9600072110742054]",3.253664255142212,"[0.0, 1.0]","[0.48649346510620417, 0.691389774511449]","[0.0, 1.0]",4.257280826568604,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07049938056533397, 0.8427273686824991]",3.4811623096466064,"{'V3': 0.1712355, 'V4': 1.0, 'V5': 1.0}","[0.13513521713536802, 0.9182600610796868]",10.369896411895752,,"[0.5265670423151302, 0.6940805096889046]",3.147072553634644,,"[0.13100312475136522, 0.9080837826905132]",7.957482576370239,
1,2,8,5,2,2000,V2,V0,PN,"[0.6492434886144022, 0.9709498108769083]",21.24792623519897,"[0.6026775343045854, 0.9754127053193025]",3.253664255142212,"[0.6665671239030829, 1.0]","[0.664363362496207, 0.8604401176388169]","[0.6665671239030829, 1.0]",4.257280826568604,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.6126091888043106, 0.9835515203033727]",3.4811623096466064,"{'V3': 0.1712355, 'V4': 1.0, 'V5': 1.0}","[0.5018169192743815, 0.9724521820001202]",10.369896411895752,,"[0.6482868250198316, 0.7784961396283487]",3.147072553634644,,"[0.5421484693365022, 0.9870037106554701]",7.957482576370239,
1,2,8,5,2,3000,V1,V0,PS,"[0.01163104397467018, 0.12855194237459003]",31.760278701782227,"[0.013389936901600858, 0.11873983203854134]",4.829008340835571,"[0.0, 0.1115960259152624]","[0.24212557827662493, 0.36094591989216007]","[0.0, 0.1115960259152624]",5.973990440368652,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.008275462107730018, 0.10907958444917933]",5.417532920837402,"{'V3': 0.174416, 'V4': 1.0, 'V5': 1.0}","[0.015354226822064594, 0.13251047497634486]",15.79586386680603,,"[0.24512082321261416, 0.33964166726145967]",4.818455934524536,,"[0.017078858553659343, 0.1248816538328831]",12.162659883499146,
1,2,8,5,2,3000,V2,V0,PS,"[0.08329375016992481, 0.16324962584702704]",31.760278701782227,"[0.07279051081233934, 0.16626717230652377]",4.829008340835571,"[0.09333558650521, 0.1400242873646147]","[0.3005429525486274, 0.45880990130623994]","[0.09333558650521, 0.1400242873646147]",5.973990440368652,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07682650171848888, 0.16396874286846366]",5.417532920837402,"{'V3': 0.174416, 'V4': 1.0, 'V5': 1.0}","[0.07093425717796911, 0.18462306149457638]",15.79586386680603,,"[0.285696627426366, 0.3784142064944023]",4.818455934524536,,"[0.06949259281676685, 0.1817884215376882]",12.162659883499146,
1,2,8,5,2,3000,V1,V0,PN,"[0.09851072777582144, 0.9511741792797314]",31.760278701782227,"[0.11438280276595808, 0.9287842844369234]",4.829008340835571,"[0.0, 1.0]","[0.48649346510620417, 0.694690779539131]","[0.0, 1.0]",5.973990440368652,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07049938056533397, 0.8427273686824991]",5.417532920837402,"{'V3': 0.174416, 'V4': 1.0, 'V5': 1.0}","[0.1255349439149222, 0.9200338498981991]",15.79586386680603,,"[0.5265670423151302, 0.6940805096889046]",4.818455934524536,,"[0.13100312475136522, 0.9135028604870312]",12.162659883499146,
1,2,8,5,2,3000,V2,V0,PN,"[0.6516031941311295, 0.9831940707286011]",31.760278701782227,"[0.6089211150577826, 0.9754127053193025]",4.829008340835571,"[0.6665671239030829, 1.0]","[0.664363362496207, 0.8604401176388169]","[0.6665671239030829, 1.0]",5.973990440368652,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.6164965909434469, 0.9835515203033727]",5.417532920837402,"{'V3': 0.174416, 'V4': 1.0, 'V5': 1.0}","[0.5018169192743815, 0.9804923159334782]",15.79586386680603,,"[0.6482868250198316, 0.7862476436460362]",4.818455934524536,,"[0.5421484693365022, 0.9870037106554701]",12.162659883499146,
1,2,8,5,2,4000,V1,V0,PS,"[0.01163104397467018, 0.13208234285495146]",42.29424715042114,"[0.013389936901600858, 0.10968737037753808]",6.404129505157471,"[0.0, 0.1115960259152624]","[0.24212557827662493, 0.36094591989216007]","[0.0, 0.1115960259152624]",7.62875509262085,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.008275462107730018, 0.11033699198146876]",7.090899467468262,"{'V3': 0.1720465, 'V4': 1.0, 'V5': 1.0}","[0.015354226822064594, 0.13251047497634486]",20.927605867385864,,"[0.24512082321261416, 0.33964166726145967]",6.325434923171997,,"[0.010486426049928409, 0.1283466037692008]",16.23287343978882,
1,2,8,5,2,4000,V2,V0,PS,"[0.08384208435236591, 0.1644912944651107]",42.29424715042114,"[0.07185645894553214, 0.16269172796999679]",6.404129505157471,"[0.09333558650521, 0.1400242873646147]","[0.3005429525486274, 0.45880990130623994]","[0.09333558650521, 0.1400242873646147]",7.62875509262085,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07585030718012252, 0.16379952372624001]",7.090899467468262,"{'V3': 0.1720465, 'V4': 1.0, 'V5': 1.0}","[0.07093425717796911, 0.18462306149457638]",20.927605867385864,,"[0.2759875127961906, 0.3795216300749303]",6.325434923171997,,"[0.06949259281676685, 0.1901619461671622]",16.23287343978882,
1,2,8,5,2,4000,V1,V0,PN,"[0.09851072777582144, 0.9511741792797314]",42.29424715042114,"[0.11438280276595808, 0.8558763590452987]",6.404129505157471,"[0.0, 1.0]","[0.48649346510620417, 0.694690779539131]","[0.0, 1.0]",7.62875509262085,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07049938056533397, 0.8427273686824991]",7.090899467468262,"{'V3': 0.1720465, 'V4': 1.0, 'V5': 1.0}","[0.1255349439149222, 0.9250200300511223]",20.927605867385864,,"[0.5265670423151302, 0.6946314080211807]",6.325434923171997,,"[0.08455483790550802, 0.9135028604870312]",16.23287343978882,
1,2,8,5,2,4000,V2,V0,PN,"[0.6484832190656324, 0.9833431318168222]",42.29424715042114,"[0.5937038419765863, 0.9754127053193025]",6.404129505157471,"[0.6665671239030829, 1.0]","[0.664363362496207, 0.8604401176388169]","[0.6665671239030829, 1.0]",7.62875509262085,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.6090189930738181, 0.9835515203033727]",7.090899467468262,"{'V3': 0.1720465, 'V4': 1.0, 'V5': 1.0}","[0.5018169192743815, 0.9804923159334782]",20.927605867385864,,"[0.6322905035879761, 0.7885854676406133]",6.325434923171997,,"[0.5312763335151091, 0.9870037106554701]",16.23287343978882,
1,2,8,5,2,5000,V1,V0,PS,"[0.010977428132847692, 0.13218515450476032]",52.826404333114624,"[0.013389936901600858, 0.12166946818420028]",8.903685092926025,"[0.0, 0.1115960259152624]","[0.24212557827662493, 0.36094591989216007]","[0.0, 0.1115960259152624]",9.35851788520813,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.008275462107730018, 0.11061600770689474]",8.836429119110107,"{'V3': 0.1697744, 'V4': 1.0, 'V5': 1.0}","[0.011706842577526485, 0.13251047497634486]",26.285935878753666,,"[0.24512082321261416, 0.33964166726145967]",8.126881122589111,,"[0.010486426049928409, 0.1283466037692008]",20.58029580116272,
1,2,8,5,2,5000,V2,V0,PS,"[0.0814301985804666, 0.1644912944651107]",52.826404333114624,"[0.07298030313781143, 0.16626717230652377]",8.903685092926025,"[0.09333558650521, 0.1400242873646147]","[0.3005429525486274, 0.4785285438817317]","[0.09333558650521, 0.1400242873646147]",9.35851788520813,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07568055761460271, 0.16466188412513347]",8.836429119110107,"{'V3': 0.1697744, 'V4': 1.0, 'V5': 1.0}","[0.06901740406782737, 0.18462306149457638]",26.285935878753666,,"[0.2759875127961906, 0.3795216300749303]",8.126881122589111,,"[0.06949259281676685, 0.1901619461671622]",20.58029580116272,
1,2,8,5,2,5000,V1,V0,PN,"[0.09565671472600115, 0.9283065868745081]",52.826404333114624,"[0.11438280276595808, 0.9504736358142932]",8.903685092926025,"[0.0, 1.0]","[0.48463610242766875, 0.694690779539131]","[0.0, 1.0]",9.35851788520813,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07049938056533397, 0.8427273686824991]",8.836429119110107,"{'V3': 0.1697744, 'V4': 1.0, 'V5': 1.0}","[0.11636873066288894, 0.9250200300511223]",26.285935878753666,,"[0.5265670423151302, 0.6946314080211807]",8.126881122589111,,"[0.08455483790550802, 0.9155592564029899]",20.58029580116272,
1,2,8,5,2,5000,V2,V0,PN,"[0.6369011898672475, 0.9833431318168222]",52.826404333114624,"[0.6111901135303398, 0.9828210055344139]",8.903685092926025,"[0.6665671239030829, 1.0]","[0.6616162400570957, 0.8604401176388169]","[0.6665671239030829, 1.0]",9.35851788520813,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.6037607975700225, 0.9835515203033727]",8.836429119110107,"{'V3': 0.1697744, 'V4': 1.0, 'V5': 1.0}","[0.5018169192743815, 0.9804923159334782]",26.285935878753666,,"[0.6322905035879761, 0.7885854676406133]",8.126881122589111,,"[0.5312763335151091, 0.988258173388864]",20.58029580116272,
1,2,8,5,2,6000,V1,V0,PS,"[0.010977428132847692, 0.12669791213076334]",64.33940029144287,"[0.012678800692462107, 0.12276179074635755]",10.484979629516602,"[0.0, 0.1115960259152624]","[0.23832196227226968, 0.3722754455259126]","[0.0, 0.1115960259152624]",11.02520513534546,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.008275462107730018, 0.11042182096543224]",10.511424541473389,"{'V3': 0.1702275, 'V4': 1.0, 'V5': 1.0}","[0.011706842577526485, 0.13251047497634486]",31.387946844100952,,"[0.24512082321261416, 0.33964166726145967]",9.628592014312744,,"[0.010486426049928409, 0.1286075904550337]",24.610732316970825,
1,2,8,5,2,6000,V2,V0,PS,"[0.08125681168043206, 0.16541422712393702]",64.33940029144287,"[0.07384065320716339, 0.1650875297765636]",10.484979629516602,"[0.09333558650521, 0.1400242873646147]","[0.3005429525486274, 0.4785285438817317]","[0.09333558650521, 0.1400242873646147]",11.02520513534546,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07543666715436213, 0.16540608495626413]",10.511424541473389,"{'V3': 0.1702275, 'V4': 1.0, 'V5': 1.0}","[0.06675226464360164, 0.18462306149457638]",31.387946844100952,,"[0.2759875127961906, 0.3795216300749303]",9.628592014312744,,"[0.0682814546588545, 0.1901619461671622]",24.610732316970825,
1,2,8,5,2,6000,V1,V0,PN,"[0.09565671472600115, 0.9283065868745081]",64.33940029144287,"[0.11438280276595808, 0.9504736358142932]",10.484979629516602,"[0.0, 1.0]","[0.48463610242766875, 0.694690779539131]","[0.0, 1.0]",11.02520513534546,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07049938056533397, 0.8427273686824991]",10.511424541473389,"{'V3': 0.1702275, 'V4': 1.0, 'V5': 1.0}","[0.11636873066288894, 0.9250200300511223]",31.387946844100952,,"[0.5265670423151302, 0.7056348735316594]",9.628592014312744,,"[0.08455483790550802, 0.9155592564029899]",24.610732316970825,
1,2,8,5,2,6000,V2,V0,PN,"[0.6369011898672475, 0.9833431318168222]",64.33940029144287,"[0.6115261356709464, 0.9828210055344139]",10.484979629516602,"[0.6665671239030829, 1.0]","[0.6616162400570957, 0.8604401176388169]","[0.6665671239030829, 1.0]",11.02520513534546,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.6018946818486676, 0.9835515203033727]",10.511424541473389,"{'V3': 0.1702275, 'V4': 1.0, 'V5': 1.0}","[0.5018169192743815, 0.9804923159334782]",31.387946844100952,,"[0.6322905035879761, 0.7885854676406133]",9.628592014312744,,"[0.5312763335151091, 0.988258173388864]",24.610732316970825,
1,2,8,5,2,7000,V1,V0,PS,"[0.010977428132847692, 0.13452281400894597]",74.86049795150757,"[0.01215706657705595, 0.123604780376276]",12.059871912002563,"[0.0, 0.1115960259152624]","[0.23832196227226968, 0.3722754455259126]","[0.0, 0.1115960259152624]",12.711377382278442,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.008275462107730018, 0.11325585163857041]",12.183463335037231,"{'V3': 0.17024185714285714, 'V4': 1.0, 'V5': 1.0}","[0.011706842577526485, 0.13251047497634486]",36.51587414741516,,"[0.24512082321261416, 0.34326580020448355]",11.213991403579712,,"[0.010486426049928409, 0.1286075904550337]",28.715057373046875,
1,2,8,5,2,7000,V2,V0,PS,"[0.08125681168043206, 0.16642714703026645]",74.86049795150757,"[0.07364314909197364, 0.16641095288682248]",12.059871912002563,"[0.09333558650521, 0.1400242873646147]","[0.3005429525486274, 0.4785285438817317]","[0.09333558650521, 0.1400242873646147]",12.711377382278442,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07506137260058655, 0.16531140383989607]",12.183463335037231,"{'V3': 0.17024185714285714, 'V4': 1.0, 'V5': 1.0}","[0.06675226464360164, 0.1861568863005155]",36.51587414741516,,"[0.2759875127961906, 0.3795216300749303]",11.213991403579712,,"[0.0682814546588545, 0.1901619461671622]",28.715057373046875,
1,2,8,5,2,7000,V1,V0,PN,"[0.09565671472600115, 0.9426618326034407]",74.86049795150757,"[0.091945286844823, 0.9504736358142932]",12.059871912002563,"[0.0, 1.0]","[0.48463610242766875, 0.694690779539131]","[0.0, 1.0]",12.711377382278442,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07049938056533397, 0.8858626044540918]",12.183463335037231,"{'V3': 0.17024185714285714, 'V4': 1.0, 'V5': 1.0}","[0.11636873066288894, 0.9250200300511223]",36.51587414741516,,"[0.5265670423151302, 0.7056348735316594]",11.213991403579712,,"[0.08455483790550802, 0.9155592564029899]",28.715057373046875,
1,2,8,5,2,7000,V2,V0,PN,"[0.6362775324083935, 0.9833431318168222]",74.86049795150757,"[0.6070014180407154, 0.9881934736616218]",12.059871912002563,"[0.6665671239030829, 1.0]","[0.6616162400570957, 0.8604401176388169]","[0.6665671239030829, 1.0]",12.711377382278442,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.5981441539182243, 0.9835515203033727]",12.183463335037231,"{'V3': 0.17024185714285714, 'V4': 1.0, 'V5': 1.0}","[0.5018169192743815, 0.9842294342161639]",36.51587414741516,,"[0.6322905035879761, 0.7885854676406133]",11.213991403579712,,"[0.5091562042896142, 0.988258173388864]",28.715057373046875,
1,2,8,5,2,8000,V1,V0,PS,"[0.010449872400865722, 0.13218515450476032]",85.40335774421692,"[0.008762220129679643, 0.123604780376276]",13.636646509170532,"[0.0, 0.1115960259152624]","[0.23832196227226968, 0.3722754455259126]","[0.0, 0.1115960259152624]",14.37632441520691,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.008275462107730018, 0.11147867773069037]",13.906216382980348,"{'V3': 0.16913, 'V4': 1.0, 'V5': 1.0}","[0.011706842577526485, 0.1441351290199551]",42.028634548187256,,"[0.24512082321261416, 0.34326580020448355]",12.736109256744385,,"[0.008849396921139159, 0.13874828989470522]",32.72305655479431,
1,2,8,5,2,8000,V2,V0,PS,"[0.08097393994980322, 0.16725086136925169]",85.40335774421692,"[0.07343733626058034, 0.16574731341775237]",13.636646509170532,"[0.09333558650521, 0.1400242873646147]","[0.3005429525486274, 0.4785285438817317]","[0.09333558650521, 0.1400242873646147]",14.37632441520691,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}","[0.07543666715436213, 0.16448211249882963]",13.906216382980348,"{'V3': 0.16913, 'V4': 1.0, 'V5': 1.0}","[0.06675226464360164, 0.1861568863005155]",42.028634548187256,,"[0.2759875127961906, 0.3795216300749303]",12.736109256744385,,"[0.0682814546588545, 0.1901619461671622]",32.72305655479431,
